CaseId,WEIGHT,RND_01,PID1,PIDA,PIDB,PIDI,PartyID5,PartyID7,RANDOMO,DATE_Q2BEG,TIME_Q2BEG,Q2_INSERT,Q2,DATE_Q2END,TIME_Q2END,DATE_Q3BEG,TIME_Q3BEG,Q3_INSERT,Q3,DATE_Q3END,TIME_Q3END,TIME_Q4BEG,DATE_Q4BEG,Q4,DATE_Q4END,TIME_Q4END,Q5,Q6,Q7,RELIG,RELIG_OE,ATTEND,D3,D4,D5,IDEO,STARTDT,ENDDT,duration,SURV_MODE,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC,EDUC4,MARITAL,EMPLOY,INCOME,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
6002,3.421559837,0,2,,2,,5,6,1,20180330,1409,0,3,20180330,1447,20180330,1447,0,2,20180330,1474,1474,20180330,3,20180330,1500,4,3,3,1,,6,2,,,4,3/30/18 0:23,3/30/18 0:25,2,2,Tablet,2,69,4,6,1,9,2,1,5,11,PA,1,2,1,1,1,1,1,2,0,0,0,0,2
6004,0.555477244,1,3,,,2,4,5,2,20180329,66222,1,3,20180329,66231,20180329,66242,1,2,20180329,66251,66231,20180329,3,20180329,66242,3,3,3,12,,2,2,,,4,3/29/18 18:23,3/29/18 18:24,1,2,Smartphone,2,36,2,3,1,9,2,1,6,3,MO,2,4,0,0,3,1,4,3,0,1,0,0,2
6005,0.624179692,0,1,2,,,1,2,1,20180329,75461,0,3,20180329,75486,20180329,75486,0,3,20180329,75498,75498,20180329,3,20180329,75502,3,2,3,10,,2,1,3,,3,3/29/18 20:57,3/29/18 20:59,1,2,Smartphone,2,55,3,5,1,10,3,1,1,13,TN,3,6,1,1,1,1,4,2,0,0,0,0,2
6010,0.826009535,0,4,,,3,3,4,4,20180405,59518,0,3,20180405,59563,20180405,59488,0,4,20180405,59518,59563,20180405,1,20180405,59640,3,3,3,12,,9,2,,,4,4/5/18 16:30,4/5/18 16:35,5,2,Smartphone,2,36,2,3,2,11,3,4,1,7,NC,3,5,1,1,2,1,2,5,2,1,1,0,1
6011,0.353575649,0,3,,,3,3,4,6,20180329,68235,0,4,20180329,68334,20180329,68139,0,4,20180329,68235,67910,20180329,1,20180329,68139,2,4,3,12,,2,2,,,4,3/29/18 18:47,3/29/18 18:59,12,2,Smartphone,1,42,2,3,3,10,3,1,1,13,CA,4,9,1,1,1,1,4,3,0,0,0,1,2
6012,0.292767989,0,3,,,1,2,3,1,20180329,78175,0,3,20180329,78163,20180329,78163,0,3,20180329,78189,78189,20180329,4,20180329,78230,3,2,4,2,,3,2,,,4,3/29/18 21:42,3/29/18 21:44,2,2,Tablet,2,67,4,6,1,10,3,2,5,7,FL,3,5,1,1,1,2,4,1,0,0,0,0,1
6013,0.99392093,0,4,,,3,3,4,3,20180329,82943,0,98,20180329,82951,20180329,82862,0,98,20180329,82904,82904,20180329,98,20180329,82943,3,2,3,1,,2,2,,,4,3/29/18 23:00,3/29/18 23:03,2,2,Desktop,1,68,4,6,1,10,3,1,2,10,GA,3,5,1,1,1,1,2,2,0,0,0,0,2
6019,0.596761135,0,4,,,2,4,5,6,20180402,56609,0,4,20180402,56618,20180402,56581,0,4,20180402,56609,56552,20180402,3,20180402,56581,3,3,3,1,,6,2,,,4,4/2/18 15:41,4/2/18 15:44,3,2,Smartphone,2,44,2,3,1,12,4,1,1,13,WI,2,3,1,1,1,1,4,4,0,0,1,1,2
6023,0.154014063,1,1,1,,,1,1,6,20180404,36619,1,3,20180404,36629,20180404,36599,1,4,20180404,36619,36585,20180404,3,20180404,36599,3,3,3,1,,4,1,2,,2,4/4/18 10:09,4/4/18 10:11,1,2,Desktop,2,65,4,6,1,10,3,5,1,9,MN,2,4,1,1,1,1,3,1,0,0,0,0,1
6028,0.451612085,1,1,2,,,1,2,4,20180330,12873,1,3,20180330,12884,20180330,12852,1,3,20180330,12873,12884,20180330,3,20180330,12893,4,2,4,2,,4,2,,,4,3/30/18 3:33,3/30/18 3:36,2,2,Smartphone,2,69,4,6,2,10,3,2,5,6,GA,3,5,1,1,1,1,3,1,0,0,0,0,1
6033,0.605804605,1,2,,2,,5,6,2,20180407,61530,1,4,20180407,61544,20180407,61553,1,3,20180407,61561,61544,20180407,3,20180407,61553,4,4,3,2,,3,2,,,4,4/7/18 17:05,4/7/18 17:06,1,2,Smartphone,2,31,2,2,1,13,4,5,1,16,CA,4,9,1,1,1,2,4,1,0,0,0,0,1
6039,1.365353071,0,2,,2,,5,6,1,20180329,80614,0,3,20180329,80629,20180329,80629,0,4,20180329,80647,80647,20180329,3,20180329,80672,4,4,4,1,,8,3,,2,6,3/29/18 22:23,3/29/18 22:25,1,2,Desktop,1,60,4,5,1,10,3,1,1,9,CT,1,1,1,0,1,4,4,2,0,0,0,0,2
6044,0.457291903,1,1,2,,,1,2,3,20180401,65317,1,3,20180401,65330,20180401,65290,1,3,20180401,65309,65309,20180401,3,20180401,65317,3,3,3,2,,7,2,,,4,4/1/18 18:07,4/1/18 18:09,1,2,Smartphone,2,50,3,4,2,11,3,5,1,7,OH,2,3,1,0,1,1,4,1,0,0,0,0,1
6047,2.005496181,0,2,,2,,5,6,5,20180406,42357,0,3,20180406,42368,20180406,42368,0,3,20180406,42382,42327,20180406,1,20180406,42357,3,3,3,1,,2,2,,,4,4/6/18 11:45,4/6/18 11:47,2,2,Smartphone,1,45,3,4,1,9,2,1,1,16,NE,2,4,1,1,1,1,2,4,0,0,1,1,2
6053,1.18552798,1,3,,,3,3,4,5,20180329,59191,1,2,20180329,59204,20180329,59204,1,2,20180329,59218,59180,20180329,3,20180329,59191,3,3,4,12,,4,2,,,4,3/29/18 16:25,3/29/18 16:27,2,2,Smartphone,1,30,2,2,4,9,2,6,1,6,CA,4,9,1,1,2,2,4,2,0,0,0,0,2
6055,1.952098597,1,1,2,,,1,2,4,20180404,78684,1,3,20180404,78709,20180404,78654,1,3,20180404,78684,78709,20180404,2,20180404,78736,4,2,3,1,,1,3,,3,5,4/4/18 21:50,4/4/18 21:53,3,2,Smartphone,1,54,3,4,1,9,2,1,1,9,MS,3,6,0,0,1,4,4,3,0,0,0,0,3
6059,1.246367376,0,2,,2,,5,6,3,20180406,59319,0,3,20180406,59331,20180406,59292,0,2,20180406,59309,59309,20180406,3,20180406,59319,3,3,3,1,,7,2,,,4,4/6/18 16:27,4/6/18 16:29,1,2,Desktop,1,27,1,2,2,9,2,5,4,1,TN,3,6,1,1,1,1,4,3,0,0,0,1,2
6064,1.286627421,1,2,,2,,5,6,5,20180329,73629,1,2,20180329,73654,20180329,73654,1,2,20180329,73623,73615,20180329,3,20180329,73629,3,3,3,12,,2,3,,3,5,3/29/18 20:25,3/29/18 20:28,2,2,Desktop,2,66,4,6,1,11,3,3,1,7,VA,3,5,1,1,1,1,1,2,0,0,0,0,2
6069,0.310194317,1,3,,,2,4,5,1,20180329,69788,1,3,20180329,69795,20180329,69795,1,3,20180329,69801,69801,20180329,3,20180329,69806,3,3,3,9,,1,2,,,4,3/29/18 19:22,3/29/18 19:23,1,2,Desktop,1,49,3,4,1,10,3,1,1,16,CO,4,8,1,1,1,1,2,2,0,0,0,0,2
6072,0.931270972,1,4,,,3,3,4,4,20180331,17330,1,4,20180331,17343,20180331,17307,1,3,20180331,17329,17343,20180331,2,20180331,17356,3,3,3,12,,3,3,,3,5,3/31/18 4:48,3/31/18 4:50,2,2,Smartphone,2,26,1,2,1,8,1,6,7,14,TX,3,7,1,0,1,1,4,3,0,0,0,0,3
6073,2.07280629,1,1,1,,,1,1,2,20180330,74990,1,4,20180330,75028,20180330,75170,1,3,20180330,75224,75028,20180330,2,20180330,75170,3,1,4,2,,7,1,3,,3,3/30/18 20:48,3/30/18 20:55,6,2,Tablet,1,74,4,6,1,12,4,2,5,7,OH,2,3,1,0,1,1,1,1,0,0,0,0,1
6075,0.882690422,1,2,,1,,5,7,1,20180403,34544,1,2,20180403,34552,20180403,34552,1,2,20180403,34560,34560,20180403,3,20180403,34565,3,3,3,1,,2,3,,2,6,4/3/18 9:31,4/3/18 9:36,4,2,Desktop,1,36,2,3,4,11,3,1,1,13,MI,2,3,1,1,1,1,4,5,0,0,3,0,2
6078,0.921058264,0,1,2,,,1,2,4,20180330,68246,0,3,20180330,68267,20180330,68176,0,3,20180330,68246,68267,20180330,2,20180330,68303,3,3,3,1,,8,2,,,4,3/30/18 18:55,3/30/18 18:59,4,2,Desktop,2,84,4,7,1,10,3,2,7,9,IL,2,3,1,0,1,1,4,1,0,0,0,0,1
6080,0.807087384,1,1,1,,,1,1,6,20180329,59281,1,3,20180329,59306,20180329,59263,1,4,20180329,59281,59248,20180329,3,20180329,59263,3,2,3,5,,2,1,2,,2,3/29/18 16:27,3/29/18 16:29,2,2,Desktop,2,72,4,6,1,12,4,1,5,16,CA,4,9,1,1,1,1,3,2,0,0,0,0,2
6083,1.462868403,1,4,,,3,3,4,2,20180330,56713,1,3,20180330,56732,20180330,56744,1,3,20180330,56756,56732,20180330,2,20180330,56744,4,3,3,11,,3,2,,,4,3/30/18 15:44,3/30/18 15:46,1,2,Desktop,2,56,3,5,4,9,2,3,1,7,AZ,4,8,1,1,2,3,1,1,0,0,0,0,1
6085,1.477113186,0,4,,,2,4,5,4,20180330,57186,0,2,20180330,57195,20180330,57173,0,3,20180330,57186,57195,20180330,3,20180330,57208,4,4,4,11,,8,3,,1,7,3/30/18 15:52,3/30/18 15:54,2,2,Smartphone,1,24,1,1,1,9,2,5,1,8,CO,4,8,1,1,2,1,4,5,0,0,1,0,4
6086,0.902201973,0,4,,,1,2,3,3,20180406,34563,0,3,20180406,34572,20180406,34527,0,3,20180406,34549,34549,20180406,3,20180406,34563,4,2,3,1,,2,2,,,4,4/6/18 9:35,4/6/18 9:36,1,2,Tablet,2,67,4,6,1,10,3,1,5,14,NY,1,2,1,1,1,1,3,2,0,0,0,0,2
6088,1.558313214,1,1,1,,,1,1,3,20180330,4640,1,3,20180330,4654,20180330,4499,1,4,20180330,4607,4607,20180330,2,20180330,4640,2,2,4,5,,1,1,2,,2,3/30/18 1:14,3/30/18 1:18,4,2,Desktop,1,59,3,5,1,13,4,1,1,11,KY,3,6,0,1,1,1,4,2,0,0,0,0,2
6090,0.267919709,0,1,1,,,1,1,6,20180403,32242,0,4,20180403,32258,20180403,32223,0,4,20180403,32242,32206,20180403,2,20180403,32223,3,3,2,12,,3,3,,3,5,3/29/18 18:26,4/3/18 8:58,6632,2,Smartphone,1,34,2,2,1,9,2,1,2,4,MO,2,4,0,1,2,4,4,4,0,1,0,1,2
6094,1.318838533,1,3,,,2,4,5,2,20180401,24888,1,3,20180401,24898,20180401,24905,1,3,20180401,24913,24898,20180401,3,20180401,24904,3,3,2,2,,8,2,,,4,4/1/18 6:54,4/1/18 6:56,1,2,Smartphone,2,52,3,4,1,9,2,3,1,9,MI,2,3,1,0,1,2,4,1,0,0,0,0,1
6101,0.991869074,0,1,2,,,1,2,5,20180405,46624,0,3,20180405,46645,20180405,46646,0,1,20180405,46659,46604,20180405,3,20180405,46624,3,3,3,2,,3,2,,,4,4/5/18 12:56,4/5/18 12:58,2,2,Smartphone,1,44,2,3,1,9,2,6,1,4,NY,1,2,1,0,2,3,4,3,0,0,1,0,2
6107,0.92198431,0,1,1,,,1,1,6,20180403,54955,0,3,20180403,54968,20180403,54926,0,4,20180403,54955,54910,20180403,3,20180403,54926,4,3,4,12,,4,1,3,,3,4/3/18 15:14,4/3/18 15:17,2,2,Desktop,2,53,3,4,1,10,3,3,6,5,WI,2,3,0,1,1,3,4,1,0,0,0,0,1
6112,0.583842779,1,1,2,,,1,2,4,20180403,84366,1,3,20180403,84398,20180403,84320,1,3,20180403,84366,84398,20180403,2,20180403,84420,3,3,4,11,,1,2,,,4,4/3/18 23:25,4/3/18 23:28,3,2,Desktop,1,60,4,5,5,10,3,1,5,9,AZ,4,8,1,1,1,1,3,3,0,0,0,0,3
6115,0.458855324,0,1,2,,,1,2,2,20180330,29295,0,3,20180330,29305,20180330,29313,0,3,20180330,29324,29305,20180330,2,20180330,29313,3,3,3,2,,3,2,,,4,3/30/18 8:07,3/30/18 8:09,1,2,Smartphone,2,70,4,6,1,9,2,1,5,9,NY,1,2,1,1,1,1,4,2,0,0,0,0,2
6123,1.317142884,0,3,,,3,3,4,1,20180329,70585,0,3,20180329,70591,20180329,70591,0,3,20180329,70595,70595,20180329,1,20180329,70602,2,2,3,12,,2,2,,,4,3/29/18 19:36,3/29/18 19:37,1,2,Smartphone,1,33,2,2,3,10,3,1,1,9,OK,3,7,1,1,2,4,4,5,0,1,2,0,2
6124,0.189676816,0,1,2,,,1,2,6,20180404,50913,0,3,20180404,50918,20180404,50897,0,3,20180404,50913,50873,20180404,1,20180404,50897,4,3,3,2,,8,2,,,4,4/4/18 14:07,4/4/18 14:09,1,2,Smartphone,2,39,2,3,1,11,3,1,1,14,IA,2,4,0,1,1,1,2,6,0,1,2,1,2
6128,0.557909322,1,1,2,,,1,2,4,20180406,36706,1,3,20180406,36712,20180406,36695,1,4,20180406,36706,36712,20180406,2,20180406,36718,3,2,2,12,,1,1,2,,2,4/6/18 10:11,4/6/18 10:12,1,2,Desktop,2,29,1,2,1,11,3,1,1,11,NC,3,5,1,1,2,1,4,2,0,0,0,0,2
6132,1.037363228,0,2,,2,,5,6,6,20180402,37570,0,3,20180402,37583,20180402,37557,0,2,20180402,37570,37532,20180402,4,20180402,37557,4,98,3,12,,2,2,,,4,4/2/18 10:25,4/2/18 10:27,2,2,Smartphone,2,28,1,2,4,10,3,1,6,10,OH,2,3,1,1,2,3,4,5,1,1,1,0,2
6133,0.18890318,1,4,,,2,4,5,3,20180329,72915,1,5,20180329,72918,20180329,72911,1,2,20180329,72913,72913,20180329,3,20180329,72915,3,3,2,10,,5,2,,,4,3/29/18 20:14,3/29/18 20:15,0,2,Smartphone,2,36,2,3,4,10,3,1,1,3,MI,2,3,1,1,2,1,4,4,0,0,0,2,2
6138,0.506201247,1,3,,,1,2,3,1,20180402,73039,1,3,20180402,73087,20180402,73087,1,3,20180402,73147,73147,20180402,3,20180402,73173,3,2,3,1,,3,2,,,4,4/2/18 20:16,4/2/18 20:22,5,2,Smartphone,2,74,4,6,1,13,4,3,7,12,SC,3,5,1,1,1,1,2,2,0,0,0,0,2
6143,1.135536151,1,2,,2,,5,6,3,20180330,47092,1,4,20180330,47124,20180330,47021,1,3,20180330,47054,47054,20180330,3,20180330,47092,3,4,4,1,,8,3,,3,5,3/30/18 13:03,3/30/18 13:06,3,2,Desktop,2,78,4,7,1,10,3,1,5,7,IN,2,3,0,1,1,1,3,2,0,0,0,0,2
6144,0.536825676,0,3,,,2,4,5,5,20180329,74104,0,2,20180329,74139,20180329,74139,0,3,20180329,74178,74060,20180329,4,20180329,74104,3,2,3,12,,2,3,,3,5,3/29/18 20:33,3/29/18 20:38,5,2,Smartphone,1,69,4,6,1,10,3,3,5,3,TX,3,7,1,0,2,3,4,1,0,0,0,0,1
6147,0.34280222,0,4,,,1,2,3,6,20180329,60074,0,5,20180329,60040,20180329,60060,0,5,20180329,60074,59993,20180329,3,20180329,60060,3,3,3,2,,4,1,2,,2,3/29/18 16:39,3/29/18 16:41,1,2,Smartphone,1,40,2,3,4,11,3,1,1,10,CA,4,9,1,1,1,1,4,6,2,0,1,1,3
6151,0.719926523,1,2,,2,,5,6,4,20180330,48831,1,4,20180330,48838,20180330,48805,1,3,20180330,48831,48838,20180330,4,20180330,48852,3,4,3,12,,8,3,,2,6,3/30/18 13:33,3/30/18 13:34,1,2,Desktop,1,49,3,4,1,11,3,1,2,16,MT,4,8,0,1,1,1,2,3,0,0,0,0,3
6157,2.070100369,1,3,,,1,2,3,6,20180330,30830,1,3,20180330,30836,20180330,30823,1,3,20180330,30830,30805,20180330,3,20180330,30823,3,3,4,1,,4,2,,,4,3/30/18 8:33,3/30/18 8:34,1,2,Desktop,1,23,1,1,1,12,4,5,1,17,CA,4,9,1,1,1,1,4,6,0,0,1,1,6
6158,1.965801982,1,1,2,,,1,2,1,20180402,83912,1,2,20180402,83917,20180402,83917,1,2,20180402,83920,83920,20180402,1,20180402,83924,1,1,2,12,,5,1,1,,1,4/2/18 23:18,4/2/18 23:19,1,2,Smartphone,1,35,2,3,4,11,3,5,2,3,KY,3,6,1,1,2,3,4,3,0,0,2,0,1
6163,1.447304779,1,2,,2,,5,6,4,20180330,64194,1,3,20180330,64207,20180330,64155,1,2,20180330,64194,64207,20180330,2,20180330,64222,2,3,4,1,,4,2,,,4,3/30/18 17:48,3/30/18 17:51,2,2,Tablet,2,57,3,5,4,9,2,2,1,7,TN,3,6,1,1,1,1,2,1,0,0,0,0,1
6166,4.577424353,1,1,1,,,1,1,5,20180402,40011,1,1,20180402,40021,20180402,40021,1,2,20180402,40037,39978,20180402,3,20180402,40011,4,98,5,1,,4,2,,,4,4/2/18 11:05,4/2/18 11:08,2,2,Desktop,1,55,3,5,2,13,4,5,1,14,NJ,1,2,1,1,1,1,4,2,0,0,0,0,2
6167,0.275961713,1,3,,,3,3,4,6,20180402,45098,1,4,20180402,45106,20180402,45083,1,4,20180402,45098,45068,20180402,3,20180402,45083,3,4,4,11,,2,2,,,4,4/2/18 12:30,4/2/18 12:32,1,2,Desktop,1,63,4,5,1,13,4,5,5,8,MI,2,3,1,0,2,3,3,1,0,0,0,0,1
6169,1.3429466,0,3,,,2,4,5,2,20180330,58179,0,4,20180330,58203,20180330,58223,0,4,20180330,58243,58203,20180330,3,20180330,58223,3,4,3,1,,6,3,,3,5,3/30/18 16:08,3/30/18 16:12,3,2,Desktop,2,62,4,5,4,10,3,3,4,9,FL,3,5,1,1,1,2,4,2,0,0,0,0,1
6170,0.295998632,0,2,,1,,5,7,3,20180408,43400,0,4,20180408,43419,20180408,43327,0,3,20180408,43361,43361,20180408,2,20180408,43400,3,4,4,14,Presbyterian,9,3,,2,6,4/8/18 12:01,4/8/18 12:07,6,2,Tablet,2,65,4,6,1,11,3,1,5,9,FL,3,5,1,1,1,1,4,2,0,0,0,0,2
6171,1.737055963,0,1,2,,,1,2,1,20180331,43102,0,3,20180331,43116,20180331,43116,0,3,20180331,43247,43247,20180331,3,20180331,43252,4,4,3,11,,4,2,,,4,3/31/18 11:58,3/31/18 12:01,3,2,Smartphone,2,59,3,5,4,9,2,3,6,7,WI,2,3,1,1,2,3,4,6,1,0,1,1,3
6176,1.8022994,1,1,2,,,1,2,6,20180330,29224,1,2,20180330,29246,20180330,29146,1,4,20180330,29224,29108,20180330,2,20180330,29146,4,2,3,2,,9,2,,,4,3/30/18 8:04,3/30/18 8:09,5,2,Smartphone,1,71,4,6,2,13,4,1,1,15,MO,2,4,1,1,1,1,2,4,0,0,1,0,3
6180,2.883002939,0,3,,,2,4,5,1,20180329,74610,0,3,20180329,74626,20180329,74626,0,4,20180329,74640,74640,20180329,3,20180329,74658,2,3,4,2,,4,2,,,4,3/29/18 20:43,3/29/18 20:45,2,2,Smartphone,2,55,3,5,1,12,4,1,1,14,MD,3,5,1,1,1,1,2,3,0,0,0,0,3
6182,1.784278936,0,1,2,,,1,2,1,20180406,40393,0,4,20180406,40441,20180406,40441,0,3,20180406,40476,40476,20180406,4,20180406,40510,3,2,4,2,,8,2,,,4,4/6/18 11:12,4/6/18 11:16,3,2,Desktop,1,81,4,7,1,9,2,1,5,11,SD,2,4,1,1,1,1,3,2,0,0,0,0,2
6185,0.816284335,0,1,2,,,1,2,4,20180330,7420,0,2,20180330,7440,20180330,7392,0,2,20180330,7420,7440,20180330,4,20180330,7472,4,2,4,9,,1,1,2,,2,3/30/18 2:02,3/30/18 2:05,3,2,Smartphone,2,54,3,4,1,9,2,1,6,3,KY,3,6,0,1,1,1,4,3,0,0,0,0,3
6190,2.099099649,0,2,,2,,5,6,5,20180330,41406,0,3,20180330,41416,20180330,41416,0,3,20180330,41425,41390,20180330,3,20180330,41406,3,3,3,1,,1,3,,3,5,3/30/18 11:29,3/30/18 11:31,1,2,Smartphone,1,37,2,3,1,9,2,1,1,12,MI,2,3,1,1,1,1,4,3,0,1,0,0,2
6192,1.746330043,0,1,2,,,1,2,1,20180406,10104,0,3,20180406,10119,20180406,10120,0,3,20180406,10139,10139,20180406,2,20180406,10156,4,2,3,12,,2,1,1,,1,4/6/18 2:47,4/6/18 2:50,2,2,Smartphone,2,41,2,3,5,7,1,1,2,6,IN,2,3,1,0,2,1,4,6,0,0,0,2,5
6193,1.213803922,1,1,2,,,1,2,5,20180406,44882,1,2,20180406,44900,20180406,44900,1,2,20180406,44917,44814,20180406,2,20180406,44882,3,2,3,2,,3,2,,,4,4/2/18 14:37,4/6/18 12:29,5632,2,Desktop,1,70,4,6,1,13,4,1,5,14,NY,1,2,1,1,1,3,4,3,0,0,0,0,3
6194,0.483163982,1,2,,2,,5,6,6,20180329,63180,1,3,20180329,63188,20180329,63167,1,3,20180329,63180,63144,20180329,3,20180329,63167,3,3,4,12,,8,3,,3,5,3/29/18 17:31,3/29/18 17:33,2,2,Desktop,1,38,2,3,1,12,4,5,1,11,CO,4,8,1,1,1,1,2,1,0,0,0,0,1
6196,0.198919912,1,4,,,3,3,4,2,20180331,50430,1,5,20180331,50436,20180331,50438,1,5,20180331,50440,50436,20180331,5,20180331,50438,4,4,2,11,,1,2,,,4,3/31/18 14:00,3/31/18 14:01,0,2,Smartphone,1,22,1,1,4,9,2,5,7,4,NV,4,8,1,1,2,1,4,4,0,0,0,0,4
6197,1.459447638,1,2,,2,,5,6,3,20180401,70631,1,3,20180401,70640,20180401,70597,1,3,20180401,70614,70614,20180401,3,20180401,70631,3,3,3,10,,1,2,,,4,4/1/18 19:36,4/1/18 19:38,2,2,Smartphone,1,54,3,4,1,13,4,1,1,17,VA,3,5,1,1,1,1,2,2,0,0,0,0,2
6203,0.698285731,1,2,,1,,5,7,2,20180403,68252,1,4,20180403,68263,20180403,68270,1,4,20180403,68279,68263,20180403,3,20180403,68270,4,4,4,1,,8,3,,2,6,4/3/18 18:57,4/3/18 18:59,1,2,Smartphone,1,34,2,2,5,12,4,5,1,7,LA,3,7,1,1,1,4,4,1,0,0,0,0,1
6205,0.783210749,1,2,,2,,5,6,1,20180330,81494,1,3,20180330,81516,20180330,81517,1,3,20180330,81538,81538,20180330,3,20180330,81567,4,3,4,2,,8,3,,2,6,3/30/18 22:37,3/30/18 22:41,3,2,Desktop,1,63,4,5,1,10,3,1,1,12,TX,3,7,1,1,1,1,4,2,0,0,0,0,2
6207,0.85574892,0,4,,,3,3,4,5,20180402,53010,0,4,20180402,53040,20180402,53040,0,4,20180402,53070,52982,20180402,3,20180402,53010,3,2,3,2,,8,2,,,4,4/2/18 14:42,4/2/18 14:45,3,2,Desktop,1,70,4,6,1,9,2,1,5,14,GA,3,5,1,1,1,1,3,2,0,0,0,0,2
6208,1.528471068,0,1,2,,,1,2,4,20180329,68807,0,3,20180329,68879,20180329,68814,0,3,20180329,68807,68879,20180329,2,20180329,68864,3,2,3,11,,2,1,3,,3,3/29/18 19:05,3/29/18 19:09,3,2,Smartphone,1,55,3,5,1,12,4,1,1,13,CO,4,8,1,1,1,2,4,4,0,0,0,2,2
6212,2.072940822,1,1,2,,,1,2,3,20180331,80296,1,3,20180331,80316,20180331,80133,1,4,20180331,80284,80284,20180331,2,20180331,80296,3,3,3,1,,3,1,3,,3,3/31/18 22:15,3/31/18 22:20,5,2,Tablet,1,42,2,3,1,12,4,5,1,7,CA,4,9,1,1,1,1,2,3,0,0,0,0,3
6213,0.644964956,1,4,,,3,3,4,2,20180408,35117,1,4,20180408,35119,20180408,35122,1,2,20180408,35123,35119,20180408,3,20180408,35121,3,3,4,12,,1,3,,3,5,4/8/18 9:45,4/8/18 9:45,0,2,Smartphone,1,45,3,4,4,11,3,6,1,11,WI,2,3,0,1,2,2,4,5,0,2,0,1,2
6214,1.40327493,0,1,1,,,1,1,1,20180405,36685,0,4,20180405,36700,20180405,36701,0,3,20180405,36715,36715,20180405,2,20180405,36726,3,2,5,2,,9,2,,,4,4/5/18 10:11,4/5/18 10:12,1,2,Desktop,1,69,4,6,4,11,3,1,1,11,LA,3,7,1,1,1,1,1,2,0,0,0,0,2
6216,0.465730541,1,1,2,,,1,2,6,20180330,29376,1,4,20180330,29404,20180330,29345,1,4,20180330,29376,29330,20180330,3,20180330,29345,4,2,4,2,,4,2,,,4,3/30/18 8:08,3/30/18 8:10,2,2,Smartphone,2,35,2,3,1,12,4,1,1,14,VA,3,5,1,1,1,1,4,3,0,1,0,0,2
6220,0.615151386,1,2,,2,,5,6,6,20180330,51393,1,4,20180330,51408,20180330,51380,1,2,20180330,51393,51362,20180330,2,20180330,51380,3,4,4,1,,6,3,,3,5,3/30/18 14:15,3/30/18 14:17,1,2,Desktop,1,58,3,5,1,12,4,1,1,13,OH,2,3,0,1,1,1,3,2,0,0,0,0,2
6226,0.295504553,0,1,2,,,1,2,2,20180330,61420,0,4,20180330,61431,20180330,61446,0,3,20180330,61458,61431,20180330,3,20180330,61446,4,1,3,1,,7,1,2,,2,3/30/18 17:03,3/30/18 17:05,2,2,Desktop,1,69,4,6,1,10,3,1,5,10,WI,2,3,0,1,1,1,2,2,0,0,0,0,2
6233,0.269171826,0,2,,2,,5,6,6,20180329,74889,0,4,20180329,74920,20180329,74870,0,4,20180329,74889,74846,20180329,3,20180329,74870,4,3,3,12,,8,3,,3,5,3/29/18 20:46,3/29/18 20:49,3,2,Desktop,1,61,4,5,1,14,4,1,1,13,NE,2,4,1,1,1,1,4,2,0,0,0,0,2
6241,0.613139227,0,1,1,,,1,1,5,20180402,83642,0,4,20180402,83649,20180402,83649,0,3,20180402,83654,83624,20180402,3,20180402,83642,3,2,4,1,,4,1,1,,1,4/2/18 23:13,4/2/18 23:14,1,2,Desktop,1,25,1,2,1,12,4,5,1,7,CA,4,9,1,1,2,3,4,1,0,0,0,0,1
6244,1.697794424,0,3,,,1,2,3,1,20180331,7532,0,4,20180331,7543,20180331,7543,0,4,20180331,7556,7556,20180331,4,20180331,7568,4,3,3,2,,5,2,,,4,3/31/18 2:05,3/31/18 2:06,0,2,Desktop,2,26,1,2,1,12,4,5,1,14,PA,1,2,1,1,2,3,4,2,0,0,0,0,2
6245,0.143770819,0,1,1,,,1,1,3,20180329,73310,0,3,20180329,73317,20180329,73285,0,2,20180329,73296,73296,20180329,3,20180329,73310,4,3,4,10,,1,1,2,,2,3/29/18 20:20,3/29/18 20:24,3,2,Desktop,2,46,3,4,4,13,4,5,1,12,NY,1,2,1,1,2,3,4,1,0,0,0,0,1
6247,0.269972088,0,4,,,3,3,4,2,20180331,47461,0,2,20180331,47470,20180331,47475,0,2,20180331,47478,47470,20180331,2,20180331,47475,4,4,5,12,,3,3,,3,5,3/31/18 13:10,3/31/18 13:11,1,2,Desktop,2,23,1,1,1,10,3,5,1,6,AZ,4,8,1,1,2,3,2,1,0,0,0,0,1
6251,0.390908328,0,2,,2,,5,6,1,20180330,45125,0,4,20180330,45162,20180330,45162,0,4,20180330,45198,45198,20180330,3,20180330,45231,3,3,3,1,,3,2,,,4,3/30/18 12:31,3/30/18 12:35,3,2,Desktop,1,69,4,6,1,12,4,1,5,10,NE,2,4,1,1,1,1,2,2,0,0,0,0,2
6252,0.293296122,1,1,1,,,1,1,3,20180329,60646,1,2,20180329,60657,20180329,60553,1,4,20180329,60635,60635,20180329,3,20180329,60646,3,3,3,14,Pagan,4,1,2,,2,3/29/18 16:48,3/29/18 16:52,3,2,Desktop,1,43,2,3,1,10,3,5,4,1,WA,4,9,1,1,2,3,4,1,0,0,0,0,1
