StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age,pid_base,pidstr_d,pidstr_r,pidlean,ideol,trust_1,trust_2,trust_3,trust_4,trust_DO,followpol,intro,rep1,rep2,acq1,acq2,hyp1,hyp2,incomp1,incomp2,breach1,breach2,educ,gender,race,income,age,troll,troll_oe,debrief,age,year_of_birth,education,educationScore,gender,femaleAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,device,r1dr,r2dr,b1dr,b2dr,i1dr,i2dr,hyp1dr,hyp2dr,hyp1to,FL_39_DO,FL_46_DO,FL_55_DO,FL_43_DO,FL_59_DO,FL_60_DO
7/13/19 11:48,7/13/19 11:51,0,68.96.180.98,100,218,1,7/13/19 11:51,R_a8Hbhas5zZVrxDj,,,,,36.15020752,-115.0335999,anonymous,EN,46,1,2,,,2,2,2,2,2,3|4|1|2,4,1,3,3,4,3,3,3,3,3,3,3,3,1,1,2,46,1,,,47,1972,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$10,000 to $24,999",1,17500,dd0d391e,6f1bb53a,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Acquiescence2|Breach2|Incompetence2|Acquiescence1|Hypocrisy1|Hypocrisy2|Breach1|Incompetence1
7/13/19 11:48,7/13/19 11:51,0,67.184.7.88,100,233,1,7/13/19 11:51,R_25yV80aaWIoMo7s,,,,,41.7888031,-88.09159851,anonymous,EN,51,2,,1,,7,3,4,1,3,3|2|4|1,3,1,4,2,3,3,3,2,5,3,4,1,4,2,1,11,51,1,,,50,1969,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,2e1df75d,907d83d2,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Hypocrisy2|Acquiescence1|Breach2|Incompetence1|Acquiescence2|Breach1|Hypocrisy1|Incompetence2
7/13/19 11:42,7/13/19 11:51,0,4.53.202.42,100,591,1,7/13/19 11:51,R_1P1PpnX4gxIdayD,,,,,38.98660278,-119.1595993,anonymous,EN,44,2,,2,,5,2,2,2,2,3|1|2|4,2,1,3,3,4,3,3,2,2,2,2,4,4,2,3,6,44,1,,,45,1974,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$40,000 to $59,999",3,50000,7ccb5b5d,8cb53420,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Incompetence2|Breach2|Incompetence1|Acquiescence2|Breach1|Hypocrisy2|Acquiescence1|Hypocrisy1
7/13/19 11:48,7/13/19 11:51,0,108.92.173.52,100,226,1,7/13/19 11:51,R_1OOGUlXuFYSlRA1,,,,,27.84469604,-97.59549713,anonymous,EN,34,1,2,,,1,2,2,2,2,3|4|2|1,3,1,3,3,4,3,3,3,3,5,4,4,4,2,1,3,34,1,,,34,1985,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$10,000 to $24,999",1,17500,47f5a52d,f981d490,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication2|Replication1,Acquiescence1|Incompetence1|Breach2|Acquiescence2|Hypocrisy1|Breach1|Incompetence2|Hypocrisy2
7/13/19 11:47,7/13/19 11:52,0,71.178.202.60,100,292,1,7/13/19 11:52,R_XhwjhPdsdz1cZMZ,,,,,39.10899353,-77.24890137,anonymous,EN,19,1,1,,,2,3,2,2,2,2|4|3|1,3,1,2,2,2,2,1,1,5,3,2,4,2,1,2,6,19,1,,,20,1999,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$60,000 to $84,999",4,72500,7495dc59,8a7d3aec,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Hypocrisy2|Acquiescence2|Acquiescence1|Incompetence2|Breach1|Incompetence1|Hypocrisy1|Breach2
7/13/19 11:46,7/13/19 11:52,0,64.121.196.248,100,333,1,7/13/19 11:52,R_2SAzlCg3rCs3wlT,,,,,40.69410706,-75.29039764,anonymous,EN,29,2,,2,,5,2,3,2,3,3|2|4|1,3,1,4,3,2,2,3,2,4,4,4,4,3,1,1,7,28,1,,,30,1989,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$60,000 to $84,999",4,72500,c39b0014,75098949,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Hypocrisy2|Incompetence1|Acquiescence1|Breach2|Acquiescence2|Hypocrisy1|Breach1|Incompetence2
7/13/19 11:47,7/13/19 11:52,0,71.30.97.166,100,287,1,7/13/19 11:52,R_2V8YvjAsdqwob3x,,,,,41.24060059,-78.81159973,anonymous,EN,31,3,,,2,4,3,3,2,2,2|4|1|3,3,1,4,2,1,2,2,2,4,4,2,2,2,2,1,8,31,1,,,32,1987,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$85,000 to $114,999",5,100000,a4f95a25,c317df4b,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Hypocrisy1|Acquiescence1|Breach2|Incompetence1|Incompetence2|Hypocrisy2|Acquiescence2|Breach1
7/13/19 11:45,7/13/19 11:52,0,96.9.245.119,100,437,1,7/13/19 11:52,R_3knsZWiJJ3kIkyV,,,,,42.88639832,-78.87809753,anonymous,EN,54,2,,2,,5,3,3,1,2,3|2|1|4,4,1,3,2,2,1,2,1,5,4,5,2,4,2,1,8,54,1,,,54,1965,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,a3d2c226,afb75d18,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication1|Replication2,Breach1|Hypocrisy1|Incompetence1|Incompetence2|Hypocrisy2|Acquiescence2|Breach2|Acquiescence1
7/13/19 11:38,7/13/19 11:52,0,108.45.70.26,100,849,1,7/13/19 11:52,R_DIaSQfKKsHGWDOV,,,,,38.69599915,-77.19950104,anonymous,EN,32,1,1,,,2,2,1,2,2,4|2|3|1,1,1,4,2,2,2,1,3,3,5,2,2,3,1,1,3,32,1,,,31,1988,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$25,000 to $39,999",2,32500,69f90069,8acb8be7,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Incompetence1|Acquiescence2|Hypocrisy1|Hypocrisy2|Breach2|Incompetence2|Acquiescence1|Breach1
7/13/19 11:48,7/13/19 11:52,0,100.11.254.99,100,228,1,7/13/19 11:52,R_1P7rG1dToTfNSzn,,,,,40.01719666,-75.08830261,anonymous,EN,34,1,1,,,2,1,2,3,3,3|4|1|2,2,1,2,4,3,3,2,2,2,5,3,2,4,1,1,7,34,1,,,34,1985,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,f17a8420,51b72ac3,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication2|Replication1,Hypocrisy1|Acquiescence1|Breach2|Acquiescence2|Hypocrisy2|Breach1|Incompetence2|Incompetence1
7/13/19 11:45,7/13/19 11:52,0,71.183.84.183,100,443,1,7/13/19 11:52,R_XzAXV4ol6Lr6yxX,,,,,41.01130676,-73.84130096,anonymous,EN,43,1,1,,,1,2,,3,2,4|1|2|3,1,1,4,4,2,3,2,2,3,4,3,3,4,2,1,5,43,1,,,43,1976,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,5834ff95,b6e8c6a0,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Incompetence2|Breach2|Hypocrisy2|Incompetence1|Acquiescence1|Acquiescence2|Hypocrisy1|Breach1
7/13/19 11:49,7/13/19 11:52,0,71.194.123.244,100,202,1,7/13/19 11:52,R_1rwwMNpiWwhsNmR,,,,,41.97779846,-88.20179749,anonymous,EN,49,2,,1,,6,2,3,1,3,2|4|1|3,3,1,4,3,4,2,3,1,4,3,5,4,4,2,1,8,49,1,,,50,1969,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,5fb1a82d,bdb773fc,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Hypocrisy2|Acquiescence1|Breach1|Breach2|Hypocrisy1|Incompetence1|Acquiescence2|Incompetence2
7/13/19 11:46,7/13/19 11:52,0,50.81.178.23,100,411,1,7/13/19 11:52,R_NVkDTbe1vfmwsBX,,,,,32.478302,-84.89849854,anonymous,EN,28,1,1,,,1,1,1,1,2,1|4|3|2,2,1,5,2,4,1,4,3,3,5,5,1,2,2,2,3,28,1,,,29,1990,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$25,000 to $39,999",2,32500,e8c4bac7,e00255e3,United States,,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication1|Replication2,Acquiescence1|Incompetence1|Incompetence2|Breach1|Acquiescence2|Hypocrisy2|Hypocrisy1|Breach2
7/13/19 11:48,7/13/19 11:53,0,100.16.200.126,100,291,1,7/13/19 11:53,R_3G8JRwkO8a9ZEMj,,,,,39.51089478,-76.18049622,anonymous,EN,27,1,1,,,1,2,2,2,2,3|2|1|4,2,1,3,2,3,2,2,2,2,4,2,2,4,1,1,4,27,1,,,26,1993,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$25,000 to $39,999",2,32500,abf62027,b63f92be,United States,smartphone,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Acquiescence1|Hypocrisy2|Incompetence2|Acquiescence2|Hypocrisy1|Breach1|Incompetence1|Breach2
7/13/19 11:46,7/13/19 11:53,0,173.79.44.164,100,399,1,7/13/19 11:53,R_urLi1xI6fDmHt4d,,,,,39.03970337,-77.19180298,anonymous,EN,32,1,2,,,2,2,2,2,3,4|3|1|2,2,1,3,4,2,2,2,2,2,3,2,3,5,1,3,6,32,1,,,33,1986,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$40,000 to $59,999",3,50000,370dfbb0,a317ad91,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Acquiescence2|Breach1|Hypocrisy2|Breach2|Incompetence1|Acquiescence1|Incompetence2|Hypocrisy1
7/13/19 11:47,7/13/19 11:53,0,73.107.17.88,100,350,1,7/13/19 11:53,R_2Cvn6bhHzLskqh7,,,,,26.53669739,-81.94460297,anonymous,EN,46,2,,1,,7,3,3,2,2,3|2|4|1,1,1,4,5,2,3,3,4,5,4,2,2,4,2,1,10,46,1,,n/a,46,1973,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$115,000 to $149,999",6,132500,6ffe5f9c,b2436afb,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Incompetence1|Hypocrisy1|Incompetence2|Acquiescence1|Acquiescence2|Breach1|Hypocrisy2|Breach2
7/13/19 11:46,7/13/19 11:53,0,67.242.39.239,100,409,1,7/13/19 11:53,R_3koF1dnrDtL8myx,,,,,42.92849731,-76.55909729,anonymous,EN,47,1,2,,,3,2,4,3,3,4|1|2|3,2,1,4,4,2,3,2,2,4,4,3,3,5,2,1,8,47,1,,,47,1972,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,female,1,"$60,000 to $84,999",4,72500,197aa930,09d512d4,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication2|Replication1,Acquiescence1|Hypocrisy2|Incompetence2|Breach2|Acquiescence2|Breach1|Incompetence1|Hypocrisy1
7/13/19 11:48,7/13/19 11:53,0,97.85.203.34,100,272,1,7/13/19 11:53,R_3kG8GR52LRwjC4v,,,,,39.70640564,-91.3839035,anonymous,EN,68,2,,2,,6,3,4,1,3,2|4|3|1,2,1,4,3,4,1,2,3,2,4,2,2,3,2,1,6,68,1,,"This was a very interesting survey, thank you!",69,1950,Completed trade/technical/vocational training,3,female,1,"$40,000 to $59,999",3,50000,03d6d940,be5b9036,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication1|Replication2,Hypocrisy1|Breach1|Hypocrisy2|Breach2|Acquiescence2|Acquiescence1|Incompetence1|Incompetence2
7/13/19 11:45,7/13/19 11:53,0,69.23.208.152,100,454,1,7/13/19 11:53,R_3QLFYCH0ZZgh0kl,,,,,38.99240112,-84.64620209,anonymous,EN,29,1,1,,,1,2,1,1,3,1|4|3|2,1,1,5,5,5,4,5,5,5,5,5,5,4,1,1,6,29,1,,,29,1990,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,3508a7e1,ed03fdcd,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication1|Replication2,Incompetence2|Incompetence1|Hypocrisy2|Breach2|Acquiescence1|Breach1|Hypocrisy1|Acquiescence2
7/13/19 11:45,7/13/19 11:53,0,71.59.161.100,100,484,1,7/13/19 11:53,R_eJUZV5WRoSy5Bp7,,,,,45.92190552,-122.7126007,anonymous,EN,44,4,,,2,3,3,3,1,2,4|2|3|1,2,1,2,3,2,1,2,1,2,3,1,1,3,2,4,6,44,1,,,44,1975,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$40,000 to $59,999",3,50000,0ca207ec,ecfc88fe,United States,smartphone,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Acquiescence2|Breach1|Acquiescence1|Breach2|Incompetence2|Hypocrisy1|Hypocrisy2|Incompetence1
7/13/19 11:48,7/13/19 11:53,0,66.41.57.142,100,332,1,7/13/19 11:53,R_ufx5JvIIAKlrxcZ,,,,,44.9855957,-93.26550293,anonymous,EN,31,1,1,,,2,2,2,3,3,4|2|3|1,2,1,3,4,3,2,4,4,4,4,4,5,4,2,1,9,31,1,,,32,1987,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,ad5e4d9a,cab7731f,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication1|Replication2,Incompetence1|Breach2|Breach1|Hypocrisy1|Hypocrisy2|Incompetence2|Acquiescence1|Acquiescence2
7/13/19 11:49,7/13/19 11:53,0,166.181.85.53,100,250,1,7/13/19 11:53,R_VJQIzoCdIVjs52x,,,,,42.0440979,-91.6006012,anonymous,EN,36,2,,2,,5,2,3,2,3,1|2|3|4,3,1,3,4,3,2,2,3,3,4,4,2,4,2,1,4,36,1,,,37,1982,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$25,000 to $39,999",2,32500,b63e9ae9,2eefdb11,United States,smartphone,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Acquiescence1|Acquiescence2|Hypocrisy1|Incompetence2|Incompetence1|Hypocrisy2|Breach2|Breach1
7/13/19 11:46,7/13/19 11:54,0,24.237.158.13,100,443,1,7/13/19 11:54,R_erK1lSRF1Lf9lmN,,,,,61.20489502,-149.8096008,anonymous,EN,66,1,1,,,1,2,3,3,2,4|2|3|1,1,1,4,2,2,1,2,2,3,4,2,3,4,2,1,4,66,1,,none,66,1953,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$40,000 to $59,999",3,50000,5e819495,4cc3b827,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Acquiescence1|Acquiescence2|Incompetence2|Breach2|Hypocrisy1|Incompetence1|Breach1|Hypocrisy2
7/13/19 11:48,7/13/19 11:54,0,71.28.246.69,100,386,1,7/13/19 11:54,R_31RV9NbAxCPiPuw,,,,,31.57910156,-84.21379852,anonymous,EN,67,1,1,,,2,4,4,3,3,2|1|4|3,1,1,2,2,3,1,4,1,1,2,1,3,2,1,1,2,67,1,,,67,1952,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$10,000 to $24,999",1,17500,cc9293d5,4a4ca71e,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Hypocrisy2|Incompetence1|Acquiescence2|Hypocrisy1|Incompetence2|Breach2|Acquiescence1|Breach1
7/13/19 11:47,7/13/19 11:54,0,66.8.238.209,100,466,1,7/13/19 11:54,R_3halAer8qzOFtQq,,,,,21.28900146,-157.8027954,anonymous,EN,64,1,2,,,2,3,3,3,3,3|4|2|1,3,1,4,4,4,3,3,3,3,5,4,3,3,1,3,1,64,1,,,64,1955,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"Less than $9,999",0,5000,60e102f2,ae4006fa,United States,tablet,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Incompetence1|Breach1|Incompetence2|Hypocrisy1|Acquiescence1|Acquiescence2|Hypocrisy2|Breach2
7/13/19 11:45,7/13/19 11:54,0,162.220.108.130,100,591,1,7/13/19 11:54,R_doiiIpcw6Mp63Tz,,,,,40.57429504,-85.67410278,anonymous,EN,36,2,,1,,6,3,4,1,4,1|2|4|3,3,1,5,4,3,2,2,3,4,5,4,3,4,2,1,8,36,1,,,35,1984,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$85,000 to $114,999",5,100000,ee6a7dca,110ce7ce,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Incompetence2|Acquiescence2|Acquiescence1|Hypocrisy2|Hypocrisy1|Breach1|Incompetence1|Breach2
7/13/19 11:48,7/13/19 11:55,0,71.161.116.42,100,425,1,7/13/19 11:55,R_2bPCbidQm01NoOu,,,,,44.66529846,-70.13289642,anonymous,EN,44,3,,,3,4,2,3,2,3,3|4|2|1,4,1,3,3,3,3,3,3,4,4,3,3,3,2,1,6,44,1,,,45,1974,Completed trade/technical/vocational training,3,female,1,"$60,000 to $84,999",4,72500,a0ae15ea,0695d0b7,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication1|Replication2,Hypocrisy1|Acquiescence2|Breach1|Breach2|Incompetence2|Incompetence1|Hypocrisy2|Acquiescence1
7/13/19 11:52,7/13/19 11:55,0,108.52.129.43,100,158,1,7/13/19 11:55,R_1mOSEic1hzdsDhc,,,,,40.20750427,-75.53289795,anonymous,EN,54,2,,2,,6,2,3,1,1,4|1|3|2,1,1,5,4,5,1,3,2,2,2,1,3,3,2,1,8,54,1,,,54,1965,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$60,000 to $84,999",4,72500,efed0c00,a13df485,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication1|Replication2,Hypocrisy1|Incompetence2|Acquiescence2|Breach1|Incompetence1|Breach2|Hypocrisy2|Acquiescence1
7/13/19 11:45,7/13/19 11:55,0,75.18.112.50,100,618,1,7/13/19 11:55,R_5jednwiRRDoO1r3,,,,,25.76339722,-80.18859863,anonymous,EN,22,1,1,,,3,3,2,4,3,4|2|1|3,2,1,2,1,4,1,1,2,4,2,3,3,4,1,2,3,22,1,,,23,1996,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$25,000 to $39,999",2,32500,63a277da,6a787476,United States,tablet,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Breach2|Hypocrisy1|Breach1|Acquiescence2|Hypocrisy2|Incompetence1|Incompetence2|Acquiescence1
7/13/19 11:44,7/13/19 11:55,0,184.196.251.194,100,647,1,7/13/19 11:55,R_2w4Y17Rm1FpN6jr,,,,,38.6105957,-121.2789001,anonymous,EN,41,1,2,,,4,1,1,2,1,2|1|3|4,2,1,1,1,4,2,2,2,3,4,4,2,2,2,1,3,41,1,,,42,1977,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$10,000 to $24,999",1,17500,534f1fea,d462d7e7,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication2|Replication1,Hypocrisy1|Acquiescence2|Incompetence2|Acquiescence1|Breach2|Incompetence1|Breach1|Hypocrisy2
7/13/19 11:48,7/13/19 11:55,0,45.53.211.61,100,428,1,7/13/19 11:55,R_u7zwtKwPgRvl2lr,,,,,39.12640381,-83.00489807,anonymous,EN,63,2,,2,,5,2,2,2,2,1|3|2|4,3,1,3,3,2,3,2,3,4,4,3,4,5,2,1,6,63,1,,,63,1956,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,female,1,"$60,000 to $84,999",4,72500,a5a10280,c542eec4,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Breach2|Incompetence1|Acquiescence1|Hypocrisy1|Hypocrisy2|Breach1|Incompetence2|Acquiescence2
7/13/19 11:48,7/13/19 11:55,0,73.215.86.7,100,465,1,7/13/19 11:55,R_3QWbbhu9pWiLIl7,,,,,39.85209656,-74.9641037,anonymous,EN,62,1,1,,,6,2,3,2,3,1|2|4|3,3,1,3,4,2,1,1,2,3,5,1,2,2,2,1,2,62,1,,,62,1957,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$10,000 to $24,999",1,17500,e5e149da,10b03912,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Breach2|Acquiescence1|Breach1|Acquiescence2|Incompetence2|Incompetence1|Hypocrisy2|Hypocrisy1
7/13/19 11:46,7/13/19 11:56,0,73.36.223.250,100,555,1,7/13/19 11:56,R_sRRdAW7Qb6Lh1gl,,,,,41.54949951,-88.12349701,anonymous,EN,33,3,,,3,4,2,4,3,2,3|4|2|1,5,1,5,3,4,1,2,2,3,5,4,3,3,2,1,8,33,1,,none,33,1986,Completed trade/technical/vocational training,3,female,1,"$60,000 to $84,999",4,72500,32688ecb,1535c17d,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication1|Replication2,Hypocrisy2|Breach2|Hypocrisy1|Incompetence1|Acquiescence2|Breach1|Acquiescence1|Incompetence2
7/13/19 11:48,7/13/19 11:56,0,68.109.50.201,100,491,1,7/13/19 11:56,R_3HB14yFSrzlMuSM,,,,,32.89360046,-83.74299622,anonymous,EN,57,1,1,,,1,2,3,4,2,1|3|4|2,2,1,4,4,5,2,2,2,2,4,4,2,4,2,1,1,57,1,,Thank you.,57,1962,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"Less than $9,999",0,5000,8bd47fe8,f851c922,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Breach1|Acquiescence1|Acquiescence2|Hypocrisy2|Breach2|Incompetence1|Incompetence2
7/13/19 11:53,7/13/19 11:56,0,98.22.203.197,100,214,1,7/13/19 11:56,R_1g0mrr5rvHmnkWF,,,,,37.98240662,-84.47969818,anonymous,EN,31,3,,,1,3,2,4,3,3,2|3|1|4,2,1,3,2,5,2,3,2,2,4,2,3,3,1,1,6,31,1,,,32,1987,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$40,000 to $59,999",3,50000,af6bb41f,5f182b89,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Incompetence1|Hypocrisy2|Acquiescence1|Incompetence2|Acquiescence2|Hypocrisy1|Breach2|Breach1
7/13/19 11:39,7/13/19 11:56,0,107.205.248.137,100,1026,1,7/13/19 11:56,R_3DqME96weT8iT98,,,,,42.73480225,-84.62449646,anonymous,EN,49,1,1,,,2,1,2,3,2,3|2|1|4,2,1,5,4,5,5,3,2,2,4,2,5,4,2,1,7,49,1,,,49,1970,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,female,1,"$60,000 to $84,999",4,72500,03b2c025,8e913153,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Incompetence1|Hypocrisy2|Hypocrisy1|Breach1|Breach2|Acquiescence1|Acquiescence2|Incompetence2
7/13/19 11:51,7/13/19 11:56,0,199.59.33.245,100,294,1,7/13/19 11:56,R_3oXuzV7WDT2hqdw,,,,,29.40589905,-98.50779724,anonymous,EN,38,1,2,,,3,2,3,2,3,2|4|1|3,2,1,3,4,2,1,2,2,2,4,3,3,4,1,1,8,38,1,,Thank you for having me!,37,1982,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,dab470f1,7f2de9b6,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Acquiescence1|Incompetence2|Incompetence1|Hypocrisy2|Acquiescence2|Breach1|Hypocrisy1|Breach2
7/13/19 11:43,7/13/19 11:56,0,72.87.72.41,100,784,1,7/13/19 11:56,R_2wKtmrOgPyZEMyy,,,,,41.87399292,-71.38439941,anonymous,EN,31,3,,,3,1,1,1,1,2,1|2|4|3,1,1,5,5,5,3,3,2,3,5,3,4,4,2,2,5,31,1,,,31,1988,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$40,000 to $59,999",3,50000,f65a8705,e2746469,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication1|Replication2,Hypocrisy1|Breach1|Breach2|Hypocrisy2|Incompetence2|Acquiescence1|Incompetence1|Acquiescence2
